uid,FTO,language
korean-100-036-231140,1780,Korean
korean-100-130-499340,-420,Korean
korean-100-147-537340,-340,Korean
korean-100-286-933790,-5020,Korean
korean-100-367-1171920,-140,Korean
korean-100-385-1237400,90,Korean
korean-100-400-1277580,-2150,Korean
korean-100-431-1375810,2950,Korean
mandarin-001-017-58870,-720,Mandarin
mandarin-001-020-63890,1080,Mandarin
mandarin-001-023-70730,-2050,Mandarin
mandarin-001-029-80590,430,Mandarin
mandarin-001-035-89530,569.9999999999854,Mandarin
mandarin-001-047-102990,-919.9999999999854,Mandarin
mandarin-001-058-113630,-770,Mandarin
mandarin-001-071-132050,-770,Mandarin
mandarin-001-079-143200,-40,Mandarin
mandarin-001-082-148290,1270,Mandarin
mandarin-001-087-155630,-440,Mandarin
mandarin-001-090-160320,1010,Mandarin
mandarin-001-092-163980,610,Mandarin
mandarin-001-096-167440,1080,Mandarin
mandarin-001-099-172200,350,Mandarin
mandarin-001-101-175200,910,Mandarin
mandarin-001-107-186420,770,Mandarin
mandarin-001-109-193650,690,Mandarin
mandarin-001-117-210760,790,Mandarin
mandarin-001-120-219620,1000,Mandarin
mandarin-001-124-226160,-480,Mandarin
mandarin-001-130-236410,1180,Mandarin
mandarin-001-132-241900,-760,Mandarin
mandarin-001-136-251770,-1550,Mandarin
mandarin-001-152-293830,200,Mandarin
mandarin-001-161-311820,150,Mandarin
mandarin-001-164-315880,1340,Mandarin
mandarin-001-166-324330,400,Mandarin
mandarin-001-168-329840,1260,Mandarin
mandarin-002-003-268890,80,Mandarin
mandarin-002-025-305020,50,Mandarin
mandarin-002-146-504170,270,Mandarin
mandarin-003-016-456710,-250,Mandarin
mandarin-003-018-461500,4540,Mandarin
mandarin-003-023-476000,-2250,Mandarin
mandarin-003-037-519290,480,Mandarin
mandarin-003-058-572280,-20,Mandarin
mandarin-003-060-581060,-560,Mandarin
mandarin-003-062-586070,0,Mandarin
mandarin-003-064-589150,-2460,Mandarin
mandarin-003-073-617410,1270,Mandarin
mandarin-003-083-634300,410,Mandarin
mandarin-003-101-671430,200,Mandarin
mandarin-003-103-673620,-1560,Mandarin
mandarin-003-106-678620,500,Mandarin
mandarin-003-109-685980,-1880,Mandarin
mandarin-003-125-715260,310,Mandarin
mandarin-003-129-722520,460,Mandarin
mandarin-004-023-145230,150.0000000000291,Mandarin
mandarin-004-028-156260,1230,Mandarin
mandarin-004-032-163020,760,Mandarin
mandarin-004-042-178400,100,Mandarin
mandarin-004-049-188170,1270,Mandarin
mandarin-004-057-197630,940,Mandarin
mandarin-004-064-205580,919.9999999999708,Mandarin
mandarin-004-069-213840,110,Mandarin
mandarin-004-073-219930,-140,Mandarin
mandarin-004-087-241310,-80,Mandarin
mandarin-004-097-259410,-589.9999999999709,Mandarin
mandarin-004-105-272560,-30.000000000058208,Mandarin
mandarin-004-107-274860,-520,Mandarin
mandarin-004-112-287410,849.9999999999418,Mandarin
mandarin-004-136-334610,610,Mandarin
mandarin-004-156-361510,-40,Mandarin
mandarin-004-168-381620,70,Mandarin
mandarin-004-172-385200,-1300,Mandarin
mandarin-004-177-393330,610,Mandarin
mandarin-004-179-396370,500,Mandarin
mandarin-004-186-409280,970,Mandarin
mandarin-004-204-447820,-90,Mandarin
mandarin-004-213-464360,1290,Mandarin
mandarin-004-225-482880,270,Mandarin
mandarin-004-230-490180,1820,Mandarin
mandarin-004-257-531990,10,Mandarin
mandarin-004-265-544920,1280,Mandarin
mandarin-004-270-555540,760,Mandarin
mandarin-004-276-562330,160,Mandarin
mandarin-004-302-613190,650,Mandarin
mandarin-004-304-614840,-170,Mandarin
mandarin-004-307-618220,-160,Mandarin
mandarin-004-312-626180,-1000,Mandarin
mandarin-004-314-628890,-1360,Mandarin
mandarin-004-336-664010,950,Mandarin
mandarin-004-352-690010,40,Mandarin
mandarin-004-357-692980,-80,Mandarin
mandarin-005-033-233700,1040,Mandarin
mandarin-005-036-238250,-3090,Mandarin
mandarin-005-045-254720,-580,Mandarin
mandarin-005-050-259010,940,Mandarin
mandarin-005-064-291060,-1500,Mandarin
mandarin-005-077-319650,1260,Mandarin
mandarin-005-093-350530,10,Mandarin
mandarin-005-102-361320,-1290,Mandarin
mandarin-005-104-365600,650,Mandarin
mandarin-005-114-380180,80,Mandarin
mandarin-005-116-382540,0,Mandarin
mandarin-005-163-456780,560,Mandarin
mandarin-005-165-459500,640,Mandarin
mandarin-006-012-136860,-20,Mandarin
mandarin-006-026-157120,230,Mandarin
mandarin-006-031-161700,20,Mandarin
mandarin-006-045-191090,680,Mandarin
mandarin-006-050-200660,-340,Mandarin
mandarin-006-056-209460,-500,Mandarin
mandarin-006-061-216190,-300,Mandarin
mandarin-006-069-229880,450,Mandarin
mandarin-006-078-240040,190,Mandarin
mandarin-006-109-301340,-330,Mandarin
mandarin-006-125-333100,-190,Mandarin
mandarin-006-131-349420,170,Mandarin
mandarin-006-156-401650,0,Mandarin
mandarin-006-166-421620,380,Mandarin
mandarin-007-005-174770,2390,Mandarin
mandarin-007-012-185920,150,Mandarin
mandarin-007-025-211080,-870.0000000000291,Mandarin
mandarin-007-042-247140,-1250,Mandarin
mandarin-007-054-268030,-460,Mandarin
mandarin-007-069-296350,70,Mandarin
mandarin-007-071-298900,770,Mandarin
mandarin-007-075-309100,1800,Mandarin
mandarin-007-080-323650,-190,Mandarin
mandarin-007-084-332970,-1780,Mandarin
mandarin-007-090-345590,1330.0000000000582,Mandarin
mandarin-007-116-389940,20,Mandarin
mandarin-007-133-425870,-2290,Mandarin
mandarin-007-155-465490,50,Mandarin
mandarin-008-010-142100,-2700,Mandarin
mandarin-008-025-169140,-1070,Mandarin
mandarin-008-039-216960,-3200,Mandarin
mandarin-008-047-236260,-50,Mandarin
mandarin-008-052-247850,870,Mandarin
mandarin-008-057-256130,-170,Mandarin
mandarin-008-098-365060,1810,Mandarin
mandarin-008-113-406910,489.9999999999418,Mandarin
mandarin-008-118-423570,890,Mandarin
mandarin-008-120-429910,-110,Mandarin
mandarin-008-126-441530,640,Mandarin
mandarin-008-129-450300,160,Mandarin
mandarin-008-132-455270,920,Mandarin
mandarin-008-150-499060,1240,Mandarin
mandarin-008-155-515160,819.9999999998836,Mandarin
mandarin-008-170-551860,-150,Mandarin
mandarin-008-198-642570,1180,Mandarin
mandarin-008-203-649870,830,Mandarin
mandarin-008-205-650870,390,Mandarin
mandarin-008-218-673050,1570,Mandarin
mandarin-008-220-680640,1040,Mandarin
mandarin-008-224-695670,400,Mandarin
mandarin-008-231-711510,300,Mandarin
mandarin-008-233-715230,130,Mandarin
mandarin-009-006-152010,850,Mandarin
mandarin-009-008-155080,1149.999999999971,Mandarin
mandarin-009-010-157940,690,Mandarin
mandarin-009-025-197980,900.0000000000291,Mandarin
mandarin-009-032-226850,-400,Mandarin
mandarin-009-036-233190,-1620,Mandarin
mandarin-009-041-249180,-400,Mandarin
mandarin-009-051-276650,750,Mandarin
mandarin-009-059-293640,250,Mandarin
mandarin-009-065-303300,-190,Mandarin
mandarin-009-069-312300,70,Mandarin
mandarin-009-075-323330,-550,Mandarin
mandarin-009-084-338690,390,Mandarin
mandarin-009-087-347100,130,Mandarin
mandarin-009-094-365870,-90,Mandarin
mandarin-009-103-379400,500,Mandarin
mandarin-009-112-402260,250,Mandarin
mandarin-009-114-404430,2420,Mandarin
mandarin-009-116-408310,590,Mandarin
mandarin-009-120-413170,610,Mandarin
mandarin-010-020-169900,570.0000000000291,Mandarin
mandarin-010-044-237000,-1940,Mandarin
mandarin-010-047-241850,550,Mandarin
mandarin-010-069-305930,-140,Mandarin
mandarin-010-075-320990,1080,Mandarin
mandarin-010-078-323970,940,Mandarin
mandarin-010-083-344090,970.0000000000582,Mandarin
mandarin-010-086-347600,-1040,Mandarin
mandarin-010-089-356810,1290,Mandarin
mandarin-010-091-362730,740,Mandarin
mandarin-010-097-381590,190,Mandarin
mandarin-010-106-406910,-1440.0000000000582,Mandarin
mandarin-010-113-419540,270,Mandarin
mandarin-011-004-133220,20,Mandarin
mandarin-011-015-152440,-120,Mandarin
mandarin-011-085-291650,590,Mandarin
mandarin-011-093-310120,20,Mandarin
mandarin-011-097-322060,-870,Mandarin
mandarin-011-110-354710,500,Mandarin
mandarin-011-123-381220,-8370,Mandarin
mandarin-011-142-423160,-3780,Mandarin
mandarin-011-149-447500,-2500,Mandarin
mandarin-011-196-583340,-2640,Mandarin
mandarin-012-046-256080,-4810.000000000029,Mandarin
mandarin-012-053-281190,-2910,Mandarin
mandarin-012-058-305790,70,Mandarin
mandarin-012-060-310750,-100,Mandarin
mandarin-012-071-342570,650,Mandarin
mandarin-012-078-360060,230,Mandarin
mandarin-012-086-383770,480,Mandarin
mandarin-012-104-437430,360,Mandarin
mandarin-012-108-447630,-40,Mandarin
mandarin-012-119-472820,-1230,Mandarin
mandarin-012-121-480620,-3300,Mandarin
mandarin-012-139-546000,690,Mandarin
mandarin-012-142-557050,-10,Mandarin
mandarin-012-152-601690,1110,Mandarin
mandarin-012-171-641220,-550,Mandarin
mandarin-012-180-663340,-4830,Mandarin
mandarin-012-188-678880,170,Mandarin
mandarin-012-200-701560,630,Mandarin
mandarin-013-103-308060,-60,Mandarin
mandarin-013-117-336590,-69.99999999988358,Mandarin
mandarin-013-136-374190,310,Mandarin
mandarin-013-283-665130,30,Mandarin
mandarin-013-285-667260,-160,Mandarin
mandarin-013-287-669510,210,Mandarin
mandarin-013-289-669940,70,Mandarin
mandarin-014-006-131740,810,Mandarin
mandarin-014-008-133280,910,Mandarin
mandarin-014-024-171180,-210,Mandarin
mandarin-014-032-193120,770,Mandarin
mandarin-014-048-238210,-40,Mandarin
mandarin-014-052-245440,-110,Mandarin
mandarin-014-055-250390,-500,Mandarin
mandarin-014-067-290590,-729.9999999999418,Mandarin
mandarin-014-078-319850,-20,Mandarin
mandarin-014-082-333220,310.0000000000582,Mandarin
mandarin-014-084-334910,2000,Mandarin
mandarin-014-089-345590,-99.9999999999418,Mandarin
mandarin-014-118-421380,-140,Mandarin
mandarin-014-133-462840,-209.9999999999418,Mandarin
mandarin-014-135-465990,-230,Mandarin
mandarin-014-138-471490,-320,Mandarin
mandarin-014-142-481230,560,Mandarin
mandarin-014-147-497870,20,Mandarin
mandarin-014-160-528160,320,Mandarin
mandarin-014-178-584780,610,Mandarin
mandarin-014-185-599080,520,Mandarin
mandarin-014-204-644730,-400,Mandarin
mandarin-014-210-655800,40,Mandarin
mandarin-014-212-657680,-100,Mandarin
mandarin-014-214-659890,330,Mandarin
mandarin-014-224-681080,80,Mandarin
mandarin-014-226-687380,-20,Mandarin
mandarin-014-232-702140,580,Mandarin
mandarin-015-017-151280,-460,Mandarin
mandarin-015-020-158000,1110,Mandarin
mandarin-015-029-179030,650,Mandarin
mandarin-015-042-197850,5720,Mandarin
mandarin-015-057-222720,-70,Mandarin
mandarin-015-062-227560,-19.999999999970896,Mandarin
mandarin-015-068-237100,70,Mandarin
mandarin-015-085-259200,-100,Mandarin
mandarin-015-087-263800,20,Mandarin
mandarin-015-089-266750,60,Mandarin
mandarin-015-100-274720,200,Mandarin
mandarin-015-102-276840,1270.0000000000582,Mandarin
mandarin-015-112-290190,140,Mandarin
mandarin-015-157-355080,40,Mandarin
mandarin-015-170-373970,1110,Mandarin
mandarin-015-182-394240,910,Mandarin
mandarin-015-195-414090,100.0000000000582,Mandarin
mandarin-015-214-448700,-2090,Mandarin
mandarin-015-222-459240,-740,Mandarin
mandarin-015-232-477330,500,Mandarin
mandarin-015-239-490860,560,Mandarin
mandarin-015-242-495820,250,Mandarin
mandarin-015-259-520360,2850,Mandarin
mandarin-015-263-523950,-69.99999999994179,Mandarin
mandarin-015-267-534120,30,Mandarin
mandarin-015-285-566310,330,Mandarin
mandarin-015-288-571380,400,Mandarin
mandarin-015-290-573310,-310,Mandarin
mandarin-015-311-600580,-120,Mandarin
mandarin-015-313-601820,130,Mandarin
mandarin-015-341-649490,850,Mandarin
mandarin-015-381-708860,10,Mandarin
mandarin-015-388-719310,-80,Mandarin
mandarin-016-007-127450,60,Mandarin
mandarin-016-024-156200,-670,Mandarin
mandarin-016-043-187290,0,Mandarin
mandarin-016-096-302960,-540,Mandarin
mandarin-016-131-371720,120,Mandarin
mandarin-016-139-384120,950,Mandarin
mandarin-016-141-389230,770,Mandarin
mandarin-016-154-411170,100,Mandarin
mandarin-016-156-412640,390,Mandarin
mandarin-016-161-419970,40,Mandarin
mandarin-016-173-441700,-100,Mandarin
mandarin-016-178-448000,870,Mandarin
mandarin-016-181-454630,50,Mandarin
mandarin-016-183-457170,840,Mandarin
mandarin-016-190-471620,779.9999999999418,Mandarin
mandarin-016-195-482670,-2580,Mandarin
mandarin-016-201-490560,-170,Mandarin
mandarin-016-207-510880,340,Mandarin
mandarin-016-209-516750,4539.999999999942,Mandarin
mandarin-016-219-541390,130,Mandarin
mandarin-016-225-552740,640,Mandarin
mandarin-016-231-562200,340,Mandarin
mandarin-016-235-565830,-660,Mandarin
mandarin-016-242-579760,-160,Mandarin
mandarin-016-251-596850,80,Mandarin
mandarin-016-256-610450,-1000,Mandarin
mandarin-016-260-616350,410,Mandarin
mandarin-016-275-654960,-2740,Mandarin
mandarin-016-283-676840,1050,Mandarin
mandarin-016-301-709180,-80,Mandarin
mandarin-017-014-153930,-250,Mandarin
mandarin-017-023-178290,80,Mandarin
mandarin-017-031-194810,270,Mandarin
mandarin-017-041-215560,650,Mandarin
mandarin-017-044-225530,520,Mandarin
mandarin-017-058-269140,960,Mandarin
mandarin-017-064-283990,-540,Mandarin
mandarin-017-140-482410,880,Mandarin
mandarin-017-146-498590,1440,Mandarin
mandarin-017-158-527890,70,Mandarin
mandarin-017-166-552970,-1900,Mandarin
mandarin-017-169-557520,-150,Mandarin
mandarin-017-173-566010,-140,Mandarin
mandarin-017-180-586970,-370,Mandarin
mandarin-017-189-610700,-360,Mandarin
mandarin-017-192-615480,-60,Mandarin
mandarin-017-202-640590,-120,Mandarin
mandarin-017-209-670800,40,Mandarin
mandarin-017-222-699650,650,Mandarin
mandarin-018-078-233590,40,Mandarin
mandarin-018-084-245770,-310,Mandarin
mandarin-018-102-267420,-160,Mandarin
mandarin-018-106-271880,1130,Mandarin
mandarin-018-121-289440,-440,Mandarin
mandarin-018-126-296420,-90,Mandarin
mandarin-018-162-349830,-250,Mandarin
mandarin-018-175-368730,-2130,Mandarin
mandarin-018-189-389190,-390,Mandarin
mandarin-018-200-402940,-150.0000000000582,Mandarin
mandarin-018-222-443570,190,Mandarin
mandarin-018-240-473690,-810,Mandarin
mandarin-018-263-506110,40,Mandarin
mandarin-018-268-517380,230,Mandarin
mandarin-018-292-564450,-1350,Mandarin
mandarin-018-302-576980,-60,Mandarin
mandarin-018-321-613020,210,Mandarin
mandarin-018-337-637960,-300,Mandarin
mandarin-018-361-676170,2420,Mandarin
mandarin-019-009-131150,250,Mandarin
mandarin-019-018-146860,-580,Mandarin
mandarin-019-028-162040,670,Mandarin
mandarin-019-030-164310,40,Mandarin
mandarin-019-035-182620,410,Mandarin
mandarin-019-038-188650,1060,Mandarin
mandarin-019-040-194640,690,Mandarin
mandarin-019-042-197310,3360,Mandarin
mandarin-019-046-211240,590,Mandarin
mandarin-019-066-269420,-130,Mandarin
mandarin-019-068-274990,270,Mandarin
mandarin-019-071-278160,709.9999999999418,Mandarin
mandarin-019-075-282230,-250,Mandarin
mandarin-019-077-284230,-2480,Mandarin
mandarin-019-098-341330,1060,Mandarin
mandarin-019-119-402730,980,Mandarin
mandarin-019-135-438360,850,Mandarin
mandarin-019-138-450340,150,Mandarin
mandarin-019-180-554570,630,Mandarin
mandarin-019-189-580470,960,Mandarin
mandarin-019-205-623830,-3230,Mandarin
mandarin-019-211-638660,-390,Mandarin
mandarin-019-223-667660,-4200,Mandarin
mandarin-019-228-679470,-3080,Mandarin
mandarin-019-233-695260,90,Mandarin
mandarin-019-237-706620,710,Mandarin
mandarin-019-241-716210,-960,Mandarin
mandarin-020-004-63400,-320,Mandarin
mandarin-020-009-68120,150,Mandarin
mandarin-020-011-70850,-60,Mandarin
mandarin-020-013-74690,400.00000000001455,Mandarin
mandarin-020-018-84280,1420,Mandarin
mandarin-020-025-98980,-650.0000000000146,Mandarin
mandarin-020-052-132310,-440,Mandarin
mandarin-020-096-201030,420,Mandarin
mandarin-020-103-210040,0,Mandarin
mandarin-020-108-219880,1020,Mandarin
mandarin-020-111-223170,140.0000000000291,Mandarin
mandarin-020-155-279970,840,Mandarin
mandarin-020-158-284830,770,Mandarin
mandarin-020-171-300220,190,Mandarin
mandarin-020-182-319990,-40,Mandarin
mandarin-020-184-322740,-650,Mandarin
mandarin-020-191-336210,-210,Mandarin
mandarin-020-277-457920,0,Mandarin
mandarin-020-397-610250,800,Mandarin
mandarin-020-411-633730,0,Mandarin
mandarin-021-036-178540,-1590,Mandarin
mandarin-021-057-203400,-40,Mandarin
mandarin-021-125-286140,350,Mandarin
mandarin-021-162-332330,-2480,Mandarin
mandarin-021-166-339020,560,Mandarin
mandarin-021-180-352950,-20,Mandarin
mandarin-021-195-367510,610,Mandarin
mandarin-021-205-377670,50,Mandarin
mandarin-021-210-382090,250,Mandarin
mandarin-021-226-399720,60.00000000005821,Mandarin
mandarin-021-228-402310,210,Mandarin
mandarin-021-237-410880,900,Mandarin
mandarin-021-317-500530,-20,Mandarin
mandarin-021-321-504810,-60,Mandarin
mandarin-021-345-529850,-340,Mandarin
mandarin-021-365-555590,-140,Mandarin
mandarin-021-403-599610,-2340,Mandarin
mandarin-022-25-430540,-1660,Mandarin
mandarin-022-29-452570,340,Mandarin
mandarin-022-31-458040,-119.9999999999418,Mandarin
mandarin-022-42-508430,-3979.999999999942,Mandarin
mandarin-022-47-519880,-960.0000000000582,Mandarin
mandarin-022-60-562270,-20,Mandarin
mandarin-022-63-569080,-6320,Mandarin
mandarin-022-85-636060,360,Mandarin
mandarin-022-89-648350,480,Mandarin
mandarin-022-91-653340,-2310,Mandarin
mandarin-023-007-129960,-599.9999999999854,Mandarin
mandarin-023-012-136440,80,Mandarin
mandarin-023-014-138400,20,Mandarin
mandarin-023-016-140860,-40,Mandarin
mandarin-023-057-198360,-1730,Mandarin
mandarin-023-060-207430,830,Mandarin
mandarin-023-085-238760,380,Mandarin
mandarin-023-125-302380,-570,Mandarin
mandarin-023-140-321720,290,Mandarin
mandarin-023-146-332020,170,Mandarin
mandarin-023-150-340650,600,Mandarin
mandarin-023-153-347740,480,Mandarin
mandarin-023-156-352440,150,Mandarin
mandarin-023-159-359110,519.9999999999418,Mandarin
